A1,A2,A3,B1,B2,B3,C1,C2,C3, 
40,13,6,8,4,2,1,1,0,
42,13,4,7,4,3,1,0,0,
40,13,6,8,4,2,0,0,0,
40,13,5,7,2,2,2,0,0,
42,14,5,6,3,1,2,0,1,
43,13,6,7,4,1,1,1,1,
43,12,5,7,3,2,2,1,0,
45,13,5,7,4,2,1,1,0,
44,14,6,6,4,1,1,0,1,
44,15,5,6,3,1,1,0,0,
45,14,5,7,2,2,1,1,0,
46,13,5,7,3,2,2,1,0,
44,14,6,7,2,1,1,1,0,
47,13,6,7,3,2,2,0,0,
46,14,6,6,3,0,1,0,0,
49,14,5,5,3,2,2,1,1,
50,14,5,7,3,2,1,0,0,
51,14,5,6,3,2,2,0,1,
50,14,5,7,3,1,1,1,0,
54,13,5,7,4,1,1,1,0,
53,15,6,8,3,1,1,0,1,
58,14,6,8,3,1,2,1,1,
58,14,5,7,3,2,2,0,1,
62,15,6,7,3,2,2,1,1,
63,14,4,7,2,2,1,0,0,
67,14,6,8,3,1,2,0,0,
68,15,5,8,3,2,1,0,0,
71,15,6,7,4,1,1,1,1,
71,14,5,8,2,1,1,1,1,
73,14,6,7,3,2,1,1,0,
77,16,6,7,3,1,1,0,0,
76,15,6,7,3,1,2,1,0,
79,16,7,7,3,1,2,0,0,
79,17,6,7,3,2,2,0,1,
80,16,6,8,2,2,2,1,0,
82,16,6,8,3,2,2,1,1,
82,15,6,7,3,2,3,2,0,
84,15,6,7,3,2,2,1,1,
83,16,7,8,3,1,2,2,0,
83,17,7,7,3,1,1,0,0,
86,16,6,8,2,2,2,2,1,
86,16,6,8,3,1,2,0,1,
86,15,7,7,3,1,1,0,0,
88,16,7,7,2,1,2,1,1,
91,17,6,8,2,1,3,1,0,
89,15,6,8,3,2,1,1,1,
88,16,6,8,3,2,1,1,0,
92,16,6,7,2,1,1,1,1,
93,16,6,8,2,1,2,2,0,
96,17,6,6,3,2,2,1,0,
99,15,7,7,2,1,2,1,1,
99,16,6,6,2,1,2,0,0,
104,17,7,7,3,1,2,1,0,
105,18,8,8,3,0,2,0,0,
105,16,7,7,3,2,2,0,0,
109,18,7,8,2,0,2,1,1,
111,17,7,8,2,1,3,0,1,
112,16,7,8,2,2,3,1,0,
113,17,8,7,2,1,2,0,1,
