A1,A2,A3,B1,B2,B3,C1,C2,C3,
56,333,111,10,145,17,0,0,1,
60,340,114,13,173,17,0,1,0,
55,334,119,13,185,19,0,0,1,
60,352,118,13,188,17,0,0,0,
57,361,101,11,187,18,0,0,0,
61,354,98,14,192,18,0,0,0,
43,247,94,16,229,22,0,0,0,
21,126,83,17,293,28,0,0,0,
13,83,77,19,329,31,0,0,0,
13,87,80,23,343,32,0,0,0,
16,96,84,24,358,32,0,0,0,
16,96,87,23,361,34,0,0,0,
18,111,89,24,364,32,1,1,0,
22,162,94,19,310,25,0,0,0,
47,288,86,16,182,17,0,0,0,
74,370,70,11,61,8,0,0,0,
132,400,50,4,14,2,0,0,0,
197,332,33,1,3,1,0,0,0,
239,295,26,1,5,2,1,1,0,
251,360,35,0,3,0,0,0,0,
202,431,54,3,16,3,0,0,0,
136,471,79,6,39,9,0,0,0,
118,485,90,8,47,10,0,0,0,
123,496,96,7,51,11,0,0,0,
84,462,100,10,85,15,1,0,0,
31,276,102,12,211,23,0,0,0,
9,59,93,12,300,27,1,0,0,
7,19,64,16,320,36,0,0,1,
5,14,41,18,347,64,0,0,0,
4,11,38,20,410,60,0,0,1,
3,10,54,23,422,33,0,1,0,
2,31,85,19,325,18,0,1,1,
29,294,91,6,33,3,0,0,1,
201,343,35,0,3,0,0,0,1,
270,175,14,0,2,0,0,0,2,
290,160,11,0,0,0,0,0,1,
266,240,19,0,2,0,0,0,1,
193,350,33,1,5,1,0,0,0,
217,402,40,0,3,1,0,0,0,
277,362,30,0,0,0,0,0,1,
316,302,22,0,0,0,0,0,0,
325,329,25,1,0,0,0,1,1,
259,407,34,0,0,0,0,0,2,
167,449,50,0,2,1,0,0,1,
180,460,55,1,4,2,0,1,1,
258,349,30,0,4,1,1,0,1,
314,178,17,1,5,1,0,1,1,
334,108,11,5,4,0,0,1,1,
239,66,8,5,6,1,1,2,1,
38,24,3,2,3,2,1,0,1,
11,4,3,1,1,0,0,0,0,
8,4,1,0,0,0,1,1,0,
4,1,1,0,1,0,1,0,1,
3,0,0,0,0,0,1,1,1,
3,1,0,0,0,0,0,1,2,
3,1,1,0,0,0,0,0,2,
1,1,0,0,0,1,0,1,2,
1,0,1,0,0,0,1,1,4,
0,0,0,0,0,0,1,0,2,
0,0,0,0,1,1,1,1,3,
0,1,0,0,1,0,1,1,2,
0,0,0,1,0,1,0,1,2,
0,0,0,1,0,0,1,2,2,
0,0,0,0,1,2,0,0,2,
0,0,0,0,0,1,1,1,3,
0,0,0,4,2,1,1,1,2,
0,0,0,12,1,4,27,3,3,
0,0,0,22,6,6,57,4,3,
0,0,1,28,6,8,70,4,4,
0,0,0,62,14,10,136,14,3,
0,0,0,103,28,10,164,23,3,
0,0,0,137,55,10,182,38,4,
0,0,0,169,83,10,190,57,3,
0,0,0,182,115,12,199,74,4,
0,0,0,155,146,12,213,94,5,
0,0,0,114,152,13,227,123,7,
0,0,0,76,151,12,224,153,8,
0,0,1,43,128,11,186,214,10,
0,0,0,27,93,9,118,284,13,
0,0,0,23,88,12,77,329,14,
0,0,0,21,102,10,66,338,14,
0,0,0,22,142,13,83,315,13,
