A1,A2,A3,B1,B2,B3,C1,C2,C3,
174,37,15,33,40,30,19,16,16,
176,41,15,34,39,29,18,14,15,
175,46,16,37,42,31,18,13,13,
179,59,17,37,39,28,18,13,12,
183,80,15,36,42,29,20,14,13,
200,96,15,37,44,30,19,14,14,
217,108,17,34,46,30,19,13,14,
225,128,16,26,42,29,21,12,13,
235,157,20,22,35,28,24,9,11,
233,169,21,20,29,23,25,8,6,
234,180,19,19,23,16,27,8,5,
224,185,19,15,18,7,28,8,4,
226,185,19,15,12,6,28,8,4,
230,198,20,14,10,4,27,6,4,
237,208,21,12,8,2,24,6,3,
233,207,21,11,6,3,26,7,3,
211,191,20,9,5,1,24,5,2,
191,167,17,9,4,1,25,7,2,
168,124,12,9,4,1,27,8,2,
154,73,6,8,3,0,26,9,2,
165,72,6,9,3,0,25,7,4,
183,91,9,9,4,1,24,8,4,
204,110,10,10,4,1,22,5,2,
220,135,13,11,4,1,23,6,2,
242,158,13,11,3,2,22,5,2,
267,160,13,10,4,1,22,5,1,
290,180,15,9,3,1,25,3,1,
309,204,18,8,5,1,26,7,3,
325,242,17,11,4,0,33,6,2,
334,278,19,9,4,0,31,5,1,
335,322,21,16,4,0,33,6,1,
335,369,23,19,4,0,36,9,3,
340,385,23,29,4,0,36,11,2,
338,376,26,47,11,1,36,11,3,
332,371,24,63,15,0,39,14,5,
313,369,23,72,20,1,46,15,4,
298,326,21,83,31,1,45,16,6,
276,245,17,103,47,5,48,16,5,
226,180,12,127,76,5,49,14,7,
173,88,7,160,124,9,42,12,7,
123,44,3,206,193,14,28,11,8,
84,28,3,248,249,21,21,8,11,
53,20,2,283,324,28,19,6,8,
36,12,2,302,363,27,15,6,7,
24,9,1,323,383,28,9,5,8,
16,5,0,357,417,31,7,7,8,
12,3,0,388,463,37,7,7,8,
8,0,0,406,495,37,9,8,6,
6,1,0,418,499,37,13,10,4,
4,2,0,419,470,34,14,11,4,
3,2,0,414,413,31,12,18,5,
3,3,0,402,300,24,16,32,7,
2,5,0,403,157,15,19,50,8,
3,5,1,389,109,12,32,55,8,
2,5,0,336,75,8,57,78,10,
