A1,A2,A3,B1,B2,B3,C1,C2,C3,2-A1,2-A2,2-A3,2-B1,2-B2,2-B3,2-C1,2-C2,2-C3,
0,3,5,0,0,0,1,1,1,0,8,0,0,0,0,0,7,1,
1,3,4,0,0,0,0,0,0,0,10,0,0,0,0,0,7,2,
2,4,6,0,0,0,0,0,1,0,8,0,0,0,0,0,7,0,
2,3,7,0,0,2,1,1,1,0,9,0,0,0,0,0,6,1,
3,7,5,0,1,1,0,2,2,0,8,1,0,0,0,0,8,2,
2,4,5,0,1,2,4,2,1,0,10,1,0,0,0,0,10,2,
2,7,6,0,3,2,2,4,3,0,9,2,0,0,0,0,8,3,
3,9,6,3,5,3,4,2,2,0,10,5,0,0,0,0,13,4,
3,11,7,2,6,3,3,4,2,0,11,5,0,0,0,0,11,7,
3,9,7,3,4,3,4,4,1,0,14,7,0,0,0,0,13,5,
5,12,9,4,6,5,5,4,3,0,16,8,0,0,0,0,12,7,
7,13,12,5,6,5,3,3,3,0,16,9,0,0,0,0,15,5,
5,14,14,6,6,7,3,4,4,9,17,10,0,0,0,7,14,4,
4,13,16,5,7,8,4,5,4,0,18,17,0,0,0,0,14,8,
7,20,19,6,11,8,3,6,5,8,21,20,0,0,0,8,17,10,
5,20,20,6,13,12,5,9,6,8,20,25,0,0,0,8,20,10,
7,28,27,8,15,14,4,9,7,11,22,31,0,0,1,13,28,15,
6,30,30,9,20,14,4,13,10,10,26,38,0,0,0,17,31,18,
7,30,35,9,24,20,7,17,12,14,33,49,0,0,1,25,41,24,
5,36,42,11,31,23,9,22,12,15,40,62,1,1,3,33,48,28,
5,41,48,15,39,24,10,28,14,18,49,77,0,2,4,41,58,37,
5,49,52,14,51,31,11,32,18,18,55,88,0,3,5,44,64,41,
7,48,56,16,54,35,12,36,20,23,63,96,1,4,4,50,74,46,
7,59,58,16,63,40,13,39,22,22,72,106,1,6,7,58,82,53,
8,71,71,21,68,42,14,42,25,25,81,114,3,9,9,61,84,59,
13,93,80,30,78,45,16,49,27,27,92,117,2,10,11,61,91,60,
19,110,91,39,89,50,17,54,30,29,105,122,4,13,14,67,93,62,
25,128,102,45,97,53,19,58,33,30,119,132,5,15,17,68,97,69,
28,137,111,53,106,61,20,64,35,39,128,139,6,17,18,71,102,71,
29,149,114,58,112,65,23,67,36,38,137,142,6,19,20,74,106,75,
31,154,124,64,120,68,23,70,39,40,144,146,7,22,21,77,109,74,
30,162,130,66,127,71,25,73,42,40,150,146,8,24,23,78,112,76,
34,171,136,70,131,74,27,76,43,42,151,147,8,24,22,79,112,77,
35,173,139,73,134,77,26,77,43,43,154,150,9,27,24,82,118,81,
35,175,141,75,137,80,27,80,46,44,159,146,8,27,24,82,119,81,
35,179,145,74,140,81,27,81,47,44,161,146,8,27,25,85,122,82,
37,180,146,77,143,82,29,82,48,44,160,142,9,28,23,86,123,83,
36,182,148,76,143,82,28,83,48,45,162,143,9,30,23,87,126,84,
35,185,149,76,145,83,29,82,47,45,162,140,9,30,24,83,124,85,
36,185,146,75,144,84,29,83,49,44,161,133,10,28,23,83,127,84,
35,178,143,72,140,82,28,81,46,45,159,127,9,27,21,86,127,82,
31,168,134,71,139,79,25,79,44,44,152,120,9,25,18,88,127,83,
28,154,121,63,131,73,25,74,40,39,134,113,7,20,16,82,121,81,
24,136,111,54,122,67,24,66,37,37,122,108,6,18,15,77,114,76,
16,120,92,44,111,61,21,59,33,33,105,100,4,13,11,68,103,69,
10,86,65,27,88,48,16,48,23,26,74,69,4,7,5,53,79,49,
4,44,47,14,59,39,12,33,17,18,43,34,0,2,1,34,52,28,
3,26,32,11,36,28,8,20,11,11,22,12,0,0,0,19,34,14,
2,14,24,8,21,20,7,13,8,5,13,6,0,0,0,10,19,9,
2,8,18,5,12,15,4,9,6,0,7,2,0,0,0,5,11,7,
0,8,8,3,8,8,2,6,6,0,5,3,0,0,0,0,10,6,
1,2,5,2,1,3,3,6,5,0,7,1,0,0,0,0,7,3,
0,3,5,0,0,3,4,4,5,0,6,1,0,0,0,0,6,2,
2,1,5,0,0,3,3,3,5,0,7,1,0,0,0,0,6,2,
1,2,5,0,0,1,1,2,3,0,6,2,0,0,0,0,5,2,
2,2,5,0,0,1,2,1,3,0,6,2,0,0,0,0,6,2,
5,2,6,0,0,1,1,0,2,0,6,2,0,0,0,0,4,2,
3,1,6,0,0,0,2,1,3,0,6,1,0,0,0,0,5,1,
2,2,7,0,0,0,0,0,1,0,7,1,0,0,0,0,6,1,
2,2,6,0,0,0,0,0,1,0,7,1,0,0,0,0,5,1,
4,2,7,0,0,0,0,0,1,0,7,1,0,0,0,0,5,1,
3,1,7,0,0,1,0,0,1,0,7,1,0,0,0,0,4,1,
1,2,7,0,0,0,0,0,0,0,7,1,0,0,0,0,5,0,
3,1,7,0,0,0,0,0,2,0,7,1,0,0,0,0,5,1,
3,2,5,0,0,0,0,0,3,0,7,0,0,0,0,0,4,0,
1,2,6,0,0,0,2,1,2,0,6,0,0,0,0,0,6,1,
1,2,4,0,1,1,1,0,3,0,6,0,0,0,0,0,6,1,
1,3,4,0,0,1,3,1,2,0,6,1,0,0,0,0,6,1,
2,1,5,1,0,1,2,1,4,0,7,1,0,0,0,0,6,2,
0,4,4,0,1,2,3,2,4,0,6,1,0,0,0,0,7,1,
1,4,5,0,2,1,3,3,2,0,5,2,0,0,0,0,7,3,
1,6,7,1,3,4,2,5,4,0,6,3,0,0,0,0,9,7,
1,6,8,1,3,5,2,4,5,0,6,7,0,0,0,0,12,7,
3,9,9,2,3,4,4,5,5,0,9,8,0,0,0,0,11,8,
2,8,8,1,6,4,3,6,5,5,9,16,0,0,0,7,13,9,
2,7,8,2,5,7,4,7,5,8,13,28,0,0,0,8,14,11,
2,9,10,2,8,7,5,6,6,9,16,30,0,0,0,9,16,11,
4,9,14,6,7,8,6,6,6,12,19,39,0,0,0,8,18,14,
4,12,15,5,9,8,4,9,6,12,19,44,0,0,0,10,22,16,
3,10,15,5,10,10,7,9,7,14,23,48,0,0,0,11,24,18,
3,7,14,6,12,13,6,10,8,13,23,52,0,0,0,11,28,17,
2,6,16,8,14,17,7,13,11,12,24,57,0,0,0,15,29,19,
2,11,21,8,18,21,7,18,12,15,28,60,0,0,1,23,38,21,
2,16,25,12,29,26,8,22,13,15,32,66,0,0,1,32,43,25,
4,20,30,14,36,32,11,26,15,16,39,68,0,1,2,41,52,28,
3,25,33,15,47,37,13,29,17,20,46,73,1,1,3,46,61,33,
4,32,36,18,57,43,14,34,20,20,50,76,1,3,3,56,69,38,
5,41,42,21,66,47,15,36,22,24,57,85,2,4,4,62,77,48,
6,46,49,23,70,46,17,41,22,25,63,91,2,4,5,66,85,52,
6,51,54,24,73,49,17,45,25,28,74,102,2,6,6,69,92,55,
5,62,58,24,80,52,18,48,25,31,83,105,4,8,9,69,98,53,
7,65,59,27,82,52,19,49,28,33,96,111,2,10,8,72,101,57,
8,68,61,27,84,53,20,51,27,36,102,117,5,10,9,72,104,57,
8,70,63,32,88,54,19,53,29,38,112,121,3,12,11,72,109,60,
9,77,63,33,91,55,21,56,30,39,125,125,6,14,12,70,107,61,
14,84,67,36,94,56,21,59,30,42,137,132,5,15,13,69,109,64,
15,86,69,39,97,57,22,63,30,45,142,133,5,15,13,70,111,67,
15,92,73,40,102,59,24,64,32,44,148,135,6,16,14,69,112,66,
18,95,74,42,102,60,23,64,34,44,153,140,5,17,13,67,114,65,
16,92,72,39,103,62,24,65,33,45,156,144,5,19,15,66,115,66,
14,95,72,40,105,61,24,65,33,44,157,144,6,18,15,65,115,66,
16,93,69,39,106,60,24,64,33,45,157,151,6,18,14,66,114,70,
13,92,69,38,108,60,23,64,33,45,158,150,6,18,15,66,116,69,
12,91,67,38,108,62,23,64,32,44,158,152,5,18,15,65,119,70,
13,87,68,36,108,61,23,63,33,46,159,153,5,19,15,66,118,69,
12,84,63,33,107,60,23,61,31,43,155,149,4,17,15,65,117,69,
8,74,56,30,103,59,20,56,26,43,148,141,3,14,12,62,111,63,
7,59,44,25,92,51,18,50,23,34,114,106,3,10,6,47,95,46,
5,37,32,15,69,38,13,37,15,22,67,61,1,4,2,30,62,25,
3,24,23,12,47,28,8,24,12,16,37,29,0,1,0,18,35,13,
1,17,17,10,32,22,6,14,9,10,18,13,0,0,0,8,19,6,
1,12,12,6,21,16,5,11,7,7,15,7,0,0,0,4,14,5,
1,10,9,6,14,12,6,7,5,7,12,7,0,0,0,6,12,5,
1,4,7,2,8,6,4,6,3,7,8,3,0,0,0,3,10,2,
1,6,7,3,5,4,3,3,4,5,9,5,0,0,0,3,10,2,
0,5,4,3,3,5,2,3,2,3,9,1,0,0,0,3,11,1,
0,3,5,0,2,4,2,3,4,5,9,2,0,0,0,2,9,1,
1,4,5,0,2,3,3,4,4,3,10,2,0,0,0,3,10,2,
0,3,5,0,2,2,3,3,5,5,10,3,0,0,0,2,10,1,
0,3,6,1,1,3,3,2,4,4,10,1,0,0,0,2,7,0,
1,3,6,0,1,4,2,3,5,2,10,1,0,0,0,2,7,0,
0,4,7,0,2,3,3,3,3,5,10,1,0,0,0,0,8,1,
2,2,6,1,1,3,2,3,4,3,9,1,0,0,0,2,9,3,
2,4,7,0,1,4,2,2,3,4,9,3,0,0,0,3,10,3,
0,3,6,1,2,4,2,2,5,4,7,4,0,0,0,2,10,4,
0,5,7,1,2,4,4,2,5,4,6,5,0,0,0,3,12,5,
1,5,8,1,2,5,3,4,3,5,7,5,0,0,0,4,12,6,
1,4,6,2,4,3,3,4,4,4,9,7,0,0,0,6,15,6,
0,3,6,1,1,3,3,3,4,5,8,9,0,0,0,6,16,7,
0,4,4,0,0,0,3,2,1,8,11,14,0,0,0,8,18,10,
1,4,5,0,0,1,0,1,2,8,11,17,0,0,0,12,24,13,
1,2,6,0,0,1,0,1,1,0,10,17,0,0,0,0,26,15,
0,4,8,0,1,1,1,0,1,0,11,15,0,0,0,0,26,16,
1,3,7,0,0,1,0,1,1,0,10,14,0,0,0,0,28,18,
0,2,8,0,0,1,0,0,1,0,11,15,0,0,0,0,31,21,
2,2,7,0,0,0,0,0,2,0,11,17,0,0,0,0,31,22,
0,2,10,0,0,3,0,0,3,0,13,19,0,0,0,0,33,24,
2,3,8,0,0,1,1,1,2,0,12,24,0,0,0,0,35,27,
1,4,8,0,0,2,1,0,3,0,14,26,0,0,0,0,39,30,
1,3,8,0,0,2,0,0,2,0,14,28,0,0,0,0,40,34,
0,4,7,0,0,1,0,1,1,0,16,30,0,0,0,0,40,35,
0,4,8,0,1,1,0,0,2,0,16,36,0,0,0,0,42,35,
1,2,8,0,1,1,1,1,3,0,16,33,0,0,0,0,43,37,
2,2,8,0,0,3,1,0,3,0,17,35,0,0,0,0,44,36,
2,3,6,0,0,1,0,1,2,0,17,33,0,0,0,0,44,37,
1,4,8,0,0,2,0,2,3,0,17,36,0,0,0,0,43,38,
2,5,8,0,0,1,0,1,3,0,18,38,0,0,0,0,43,38,
1,3,7,0,1,2,2,0,3,0,17,36,0,0,0,0,44,39,
1,4,7,1,0,2,2,0,2,0,17,38,0,0,0,0,45,36,
2,3,7,0,1,0,0,0,3,0,17,34,0,0,0,0,42,35,
0,4,7,0,0,0,2,1,4,0,17,30,0,0,0,0,38,30,
0,4,7,0,0,2,0,2,3,0,17,22,0,0,0,0,29,21,
2,4,7,0,0,0,0,1,3,0,15,14,0,0,0,0,22,13,
3,4,6,0,0,1,0,1,2,0,13,12,0,0,0,0,18,10,
2,3,7,0,1,2,0,2,3,0,11,5,0,0,0,0,12,4,
2,4,7,0,0,0,1,0,5,0,9,3,0,0,0,0,9,6,
3,2,7,0,0,2,2,2,4,0,7,2,0,0,0,0,4,2,
2,3,8,0,0,1,2,0,4,0,6,3,0,0,0,0,3,0,
2,3,6,0,1,1,2,1,4,0,4,3,0,0,0,0,2,2,
2,4,7,0,0,2,1,1,2,0,5,2,0,0,0,0,0,1,
3,1,8,0,1,1,3,2,2,0,5,4,0,0,0,0,1,1,
2,4,7,0,0,1,1,1,1,0,4,2,0,0,0,0,2,0,
2,2,7,0,0,2,1,0,3,0,4,2,0,0,0,0,2,1,
3,4,7,0,0,1,0,0,1,0,6,1,0,0,0,0,2,0,
3,2,6,0,0,1,1,1,1,0,6,2,0,0,0,0,1,0,
2,3,7,0,0,1,1,1,1,0,6,3,0,0,0,0,3,1,
3,3,5,0,0,0,1,0,1,0,6,4,0,0,0,0,3,1,
2,2,6,0,0,1,3,1,1,0,6,3,0,0,0,0,1,0,
0,2,5,0,0,0,1,1,2,0,6,3,0,0,0,0,2,1,
1,1,5,0,0,1,1,1,2,0,6,4,0,0,0,0,1,1,
1,2,4,0,0,0,2,0,2,0,6,3,0,0,0,0,2,0,
1,1,5,0,0,2,0,0,2,0,6,2,0,0,0,0,3,1,
3,0,8,0,0,1,2,0,1,0,7,2,0,0,0,0,1,0,
2,3,7,0,0,1,1,0,2,0,7,2,0,0,0,0,0,0,
3,3,6,0,0,2,1,0,0,0,5,1,0,0,0,0,0,0,
3,2,7,0,0,0,2,1,3,0,5,2,0,0,0,0,1,0,
3,3,8,1,0,1,2,0,1,0,4,0,0,0,0,0,1,1,
3,2,6,0,0,0,1,0,1,0,4,1,0,0,0,0,3,0,
2,2,6,0,0,1,2,0,1,0,5,1,0,0,0,0,4,1,
2,2,6,0,0,1,1,1,0,0,5,1,0,0,0,0,2,0,
2,2,7,0,0,1,0,0,2,0,5,1,0,0,0,0,4,2,
1,3,7,0,0,0,0,0,1,0,4,1,0,0,0,0,4,1,
0,3,6,0,0,1,1,0,1,0,5,1,0,0,0,0,5,2,
1,4,7,0,0,1,0,0,1,0,4,0,0,0,0,0,6,3,
1,4,7,0,0,1,1,1,2,0,4,2,0,0,0,0,9,5,
2,2,7,0,0,1,0,0,1,0,8,2,0,0,0,0,12,6,
2,2,7,0,0,0,0,1,0,0,7,3,0,0,0,0,15,7,
2,3,7,0,0,1,0,1,1,0,8,3,0,0,0,0,17,8,
0,4,9,0,0,1,0,0,2,0,9,4,0,0,0,0,18,9,
2,3,9,0,0,2,0,1,2,0,11,6,0,0,0,0,22,8,
2,3,9,0,0,2,0,0,1,0,12,7,0,0,0,0,24,10,
2,4,8,0,0,0,0,0,1,0,12,11,0,0,0,0,27,13,
1,3,8,0,0,0,1,1,3,0,12,13,0,0,0,0,28,15,
1,2,8,0,0,1,0,2,2,0,15,13,0,0,0,0,30,16,
1,4,8,0,0,2,0,2,2,0,16,16,0,0,0,0,31,17,
0,3,8,0,1,2,0,1,2,0,16,17,0,0,0,0,31,16,
0,4,7,0,0,2,0,2,3,0,16,17,0,0,0,0,30,16,
1,5,7,0,0,1,1,0,4,0,16,20,0,0,0,0,33,17,
0,4,7,0,0,1,0,2,4,0,17,19,0,0,0,0,33,18,
0,4,8,0,1,1,0,1,4,0,17,20,0,0,0,0,34,18,
0,4,8,0,0,1,1,1,3,0,16,20,0,0,0,0,33,17,
1,3,8,0,0,2,0,1,2,0,17,19,0,0,0,0,32,17,
2,4,7,0,0,2,1,1,2,0,17,18,0,0,0,0,33,18,
0,3,9,0,0,2,1,1,3,0,18,19,0,0,0,0,33,17,
0,3,9,0,1,2,1,1,5,0,19,16,0,0,0,0,32,17,
2,3,8,0,0,2,1,1,3,0,17,17,0,0,0,0,31,18,
0,5,7,0,0,1,0,2,4,0,17,17,0,0,0,0,30,17,
1,5,9,0,1,3,0,1,3,0,17,16,0,0,0,0,30,16,
1,4,8,1,1,1,1,2,3,0,19,17,0,0,0,0,29,15,
0,5,9,0,0,2,0,2,4,0,16,14,0,0,0,0,26,15,
0,3,8,0,0,1,1,1,4,0,17,14,0,0,0,0,26,15,
1,3,8,0,0,2,0,1,3,0,17,13,0,0,0,0,25,15,
0,4,8,0,0,3,0,1,5,0,17,13,0,0,0,0,23,13,
2,4,9,0,0,1,0,1,3,0,15,14,0,0,0,0,20,12,
0,3,9,0,0,2,0,3,4,0,11,11,0,0,0,0,13,8,
1,4,9,0,0,2,0,3,4,0,9,5,0,0,0,0,9,3,
2,2,8,0,0,2,0,1,4,0,7,2,0,0,0,0,6,2,
1,3,7,0,0,2,1,1,3,0,5,0,0,0,0,0,5,0,
1,2,6,0,1,2,1,1,4,0,5,0,0,0,0,0,3,0,
1,3,6,0,0,3,1,2,3,0,3,0,0,0,0,0,3,0,
2,2,8,0,0,1,1,1,4,0,3,0,0,0,0,0,1,0,
1,3,7,0,0,2,1,3,3,0,3,0,0,0,0,0,1,0,
2,3,8,0,0,3,1,1,4,0,4,0,0,0,0,0,1,0,
2,3,6,0,0,1,1,0,3,0,2,0,0,0,0,0,3,0,
2,3,6,0,0,1,1,0,4,0,4,1,0,0,0,0,2,0,
0,1,8,0,0,3,1,1,4,0,3,0,0,0,0,0,1,0,
3,2,7,0,0,1,0,1,4,0,2,0,0,0,0,0,2,0,
3,4,9,0,0,3,0,1,2,0,3,0,0,0,0,0,1,0,
3,3,7,0,1,1,0,1,3,0,4,1,0,0,0,0,1,0,
2,5,8,0,3,2,3,3,2,0,4,0,1,0,0,0,1,0,
2,8,10,0,2,3,1,3,3,0,3,0,0,0,0,0,2,0,
5,15,14,0,4,5,2,3,3,0,4,1,0,0,0,0,2,0,
4,17,15,3,4,6,1,3,4,0,3,0,0,0,0,0,2,0,
7,22,14,4,9,7,3,4,2,0,4,0,0,0,0,0,2,0,
8,23,17,5,10,8,2,4,3,0,3,0,0,0,0,0,1,2,
9,23,18,7,11,9,4,6,4,0,4,0,0,0,0,0,2,0,
12,26,19,8,13,11,5,7,5,0,5,0,0,0,0,0,2,0,
11,30,21,9,13,10,5,9,6,0,3,0,0,0,0,0,1,0,
12,34,22,9,15,13,5,12,6,0,4,0,0,0,0,0,1,0,
13,34,24,10,18,14,5,10,5,0,5,0,0,0,0,0,1,0,
12,35,26,12,21,13,6,10,6,0,6,0,0,0,0,0,2,0,
12,38,25,13,20,14,4,11,7,0,4,0,0,0,0,0,2,0,
14,42,26,13,23,15,7,13,7,0,6,0,0,0,0,0,1,0,
14,43,27,15,23,15,8,15,7,0,6,0,0,0,0,0,3,0,
16,45,28,17,26,15,8,16,8,0,6,0,0,0,0,0,3,0,
15,48,29,17,29,16,8,16,8,0,7,0,0,0,0,0,3,1,
16,49,29,17,29,18,8,16,7,0,6,0,0,0,0,0,3,0,
16,51,28,17,32,18,7,16,7,0,5,1,0,0,0,0,4,0,
16,51,31,19,29,19,7,16,8,0,5,0,0,0,0,0,3,0,
17,50,29,18,31,19,8,16,8,0,6,0,0,0,0,0,2,0,

