A1,A2,A3,B1,B2,B3,C1,C2,C3,
107,212,383,76,176,320,135,101,197,
108,212,383,75,175,319,134,101,196,
106,213,384,75,176,319,135,101,197,
107,213,384,75,176,319,134,101,197,
106,212,384,75,176,319,135,101,198,
107,213,383,75,176,319,135,102,197,
107,212,384,76,177,319,135,101,197,
108,211,382,76,176,319,135,100,197,
107,213,384,76,176,320,135,101,197,
107,213,384,76,176,319,135,101,197,
108,212,384,75,177,320,136,101,197,
107,213,383,76,175,319,135,100,196,
106,213,384,76,176,320,135,101,197,
108,212,383,75,176,320,134,101,197,
107,213,384,76,176,320,135,101,197,
106,213,384,75,178,320,134,101,197,
107,213,383,76,177,319,134,100,197,
108,213,383,76,177,319,134,100,196,
107,212,384,74,176,319,135,100,196,
107,213,384,76,178,320,135,100,196,
108,214,383,75,177,320,134,100,197,
106,214,383,75,177,320,134,100,196,
107,213,384,75,177,319,134,101,197,
107,213,383,76,177,319,135,100,197,
107,214,384,75,177,319,136,101,197,
107,214,383,75,178,319,135,101,197,
107,213,383,76,177,319,135,101,195,
107,213,383,76,177,320,135,101,197,
106,213,383,76,177,319,136,101,197,
107,214,384,75,176,320,135,101,198,
107,213,383,75,176,319,135,101,196,
107,212,383,75,177,320,134,101,196,
107,213,384,76,177,319,135,100,196,
108,213,383,76,177,319,135,100,197,
108,213,383,76,177,319,135,102,196,
106,214,383,74,176,320,134,101,197,
107,213,383,75,177,319,135,100,196,
107,214,383,76,178,319,136,100,196,
107,213,383,76,177,319,135,101,197,
108,212,383,74,178,319,135,102,196,
107,213,383,76,177,319,135,101,197,
107,213,383,76,177,319,134,101,197,
108,213,383,76,177,319,136,101,196,
107,212,383,75,177,319,135,100,197,
106,213,382,76,177,319,135,100,197,
106,213,383,75,178,319,136,101,196,
107,213,383,76,177,319,134,101,197,
107,213,383,75,176,320,136,100,196,
107,212,383,76,177,319,134,102,198,
107,213,383,76,176,319,135,101,197,
106,212,382,76,177,319,136,102,196,
106,212,383,75,177,319,134,101,197,
108,213,383,76,177,318,135,101,198,
108,213,383,76,177,318,135,101,197,
108,212,382,75,177,319,136,101,197,
108,213,383,75,177,319,136,102,198,
109,212,382,75,177,319,135,102,197,
107,213,382,76,177,319,135,101,197,
107,213,382,76,177,320,135,102,197,
108,212,383,76,178,320,135,103,198,
108,213,383,75,178,320,136,102,198,
108,213,383,76,178,319,135,102,197,
108,213,383,75,177,319,135,102,198,
107,213,383,77,177,320,135,101,197,
107,212,383,76,176,319,136,102,198,
108,212,383,76,177,319,135,102,198,
108,212,384,76,177,320,135,102,197,
107,213,384,77,176,319,134,101,198,
107,213,383,77,176,319,136,102,197,
108,213,383,76,177,319,135,102,197,
106,213,383,75,177,318,136,101,197,
