A1,A2,A3,B1,B2,B3,C1,C2,C3,
173,111,45,54,86,43,16,19,9,
173,111,45,55,86,42,16,19,9,
172,111,45,55,87,42,18,19,10,
172,111,45,55,84,43,17,19,9,
172,110,44,55,86,41,17,19,9,
171,110,45,55,85,42,18,19,9,
173,110,45,55,85,43,18,19,9,
173,110,45,56,85,43,16,20,8,
171,111,44,55,85,42,18,19,9,
172,110,45,55,85,43,18,18,9,
173,110,45,55,84,42,17,19,8,
174,110,45,55,84,44,18,20,8,
172,111,45,54,84,44,18,19,9,
174,111,45,56,85,42,17,20,8,
172,110,44,55,85,43,17,20,8,
172,111,44,54,86,43,18,20,8,
172,111,43,55,85,43,18,20,8,
173,111,45,55,86,44,18,19,8,
174,111,43,54,85,44,18,18,8,
174,110,45,55,86,44,18,19,8,
173,111,45,55,85,42,18,18,8,
174,110,44,55,85,43,17,18,9,
172,110,45,54,84,43,18,20,8,
172,110,46,55,85,42,18,20,10,
172,110,45,54,86,44,17,18,10,
172,110,44,55,85,43,17,19,10,
170,110,45,54,84,42,17,20,9,
172,110,44,56,84,43,18,19,8,
172,111,44,55,84,44,18,19,9,
172,110,45,55,85,44,18,20,9,
172,110,46,55,84,44,17,20,8,
171,111,44,55,85,43,18,19,8,
173,111,45,54,85,43,18,19,9,
173,110,45,56,85,42,18,19,9,
174,110,45,56,85,44,18,19,9,
173,111,45,56,85,43,18,20,9,
172,110,44,54,85,43,17,20,9,
173,109,44,55,84,44,18,20,8,
173,110,45,55,84,43,17,19,10,
172,111,45,55,85,44,18,20,9,
172,110,43,55,85,43,18,19,8,
173,110,45,54,86,43,18,20,8,
172,111,45,56,85,43,18,19,9,
171,110,46,56,85,44,17,20,9,
171,110,45,55,85,42,17,19,10,
172,110,46,54,84,44,17,20,9,
172,110,46,54,86,43,17,20,9,
172,109,44,54,85,43,18,20,9,
172,110,45,56,85,43,18,18,9,
173,110,46,55,85,43,17,20,10,
173,110,44,54,85,44,18,19,9,
173,111,44,54,84,43,17,19,9,
172,111,45,55,85,43,17,19,8,
171,110,45,55,85,43,17,19,9,
172,110,45,55,85,44,17,20,9,
172,111,45,54,86,43,17,20,8,
173,110,44,54,85,42,18,19,9,
173,110,44,55,86,42,17,19,10,
173,110,45,55,84,43,17,19,10,
173,111,45,55,86,44,17,20,9,
174,110,43,54,86,42,18,20,8,
174,111,44,54,86,44,17,20,9,
173,111,45,55,85,43,18,19,9,
173,111,44,55,85,43,17,19,8,
175,111,46,55,86,43,18,20,9,
173,111,45,55,85,42,17,20,9,
173,111,46,54,86,43,18,20,9,
172,111,44,56,86,43,17,19,10,
172,111,45,56,86,42,17,19,10,
173,110,44,54,86,43,18,20,9,
173,111,45,55,86,43,18,18,8,
172,110,44,54,86,43,18,19,10,
173,110,45,56,86,43,17,19,9,
172,111,45,55,86,43,16,19,9,
173,110,44,55,86,44,18,19,7,
173,110,45,54,86,43,17,19,8,
172,111,46,54,86,43,18,19,9,
171,111,45,56,86,43,17,19,8,
173,110,45,56,86,43,16,20,9,
173,110,46,56,85,42,18,20,9,
172,110,45,56,85,44,17,20,9,
172,110,45,54,85,42,18,20,8,
173,110,46,55,86,42,18,20,8,
171,111,44,55,86,43,18,20,9,
171,110,44,54,86,43,17,20,10,
173,110,44,55,85,42,16,20,9,
172,111,44,55,86,43,18,20,9,
172,111,45,55,85,43,17,19,9,
172,111,45,55,86,44,18,19,9,
173,110,44,55,85,43,18,19,9,
172,111,45,54,85,44,17,19,9,
172,110,44,56,84,43,18,19,8,
174,111,45,55,85,42,18,19,8,
172,111,44,56,85,44,17,20,9,
171,110,46,55,86,42,17,20,9,
173,110,45,56,86,43,18,19,9,
174,112,44,56,86,43,17,20,9,
173,112,45,55,86,44,17,20,9,
172,111,44,55,86,43,17,20,8,
173,111,45,54,86,43,18,19,8,
173,111,44,56,85,43,18,19,10,
172,112,45,55,86,42,19,19,8,
173,110,45,55,86,43,18,21,8,
174,111,44,55,86,42,17,20,9,
173,111,45,55,86,43,17,21,9,
173,111,45,56,85,42,17,19,9,
172,111,44,56,86,43,18,20,9,
173,111,44,55,86,44,17,20,9,
174,111,44,55,86,44,17,20,9,
173,110,45,55,85,44,18,20,8,
173,111,46,55,84,43,17,18,9,
173,111,45,55,84,44,17,19,9,
174,110,44,54,85,43,17,18,9,
174,110,45,55,85,43,17,19,8,
174,111,45,54,85,42,17,19,9,
173,111,45,54,86,43,17,20,9,
174,111,45,54,85,43,18,19,9,
173,111,45,54,86,44,17,19,10,
173,111,45,55,86,42,17,19,9,
174,111,44,55,85,44,17,20,9,
172,112,45,54,86,43,17,18,8,
173,111,44,55,86,44,18,20,9,
173,111,45,55,86,44,18,20,9,
173,112,45,54,86,43,17,20,9,
174,112,45,55,86,43,17,20,10,
173,112,46,56,86,43,18,20,9,
173,112,44,55,86,43,18,20,10,
173,112,45,55,86,44,17,20,8,
173,111,45,56,86,42,18,19,9,
173,111,45,55,85,44,17,18,9,
173,111,45,54,86,44,18,19,8,
173,112,45,55,85,44,17,20,8,
